-3.68333 293.644
-3.64612 293.947
-3.57171 292.95
-3.4973 298.449
-3.42289 297.089
-3.34848 304.684
-3.27407 305.193
-3.19966 309.341
-3.12525 318.143
-3.05084 318.049
-2.97643 325.643
-2.90202 324.85
-2.82761 328.766
-2.7532 336.381
-2.67878 336.141
-2.60437 344.813
-2.52996 344.349
-2.45555 348.656
-2.38114 358.058
-2.30673 359.301
-2.23232 370.863
-2.15791 371.904
-2.0835 383.707
-2.00909 383.941
-1.93468 388.677
-1.86027 396.636
-1.78586 393.422
-1.71144 398.757
-1.63703 391.385
-1.56262 387.939
-1.48821 386.844
-1.4138 373.85
-1.33939 370.159
-1.26498 356.361
-1.19057 347.185
-1.11616 342.582
-1.04175 329.26
-0.96734 325.942
-0.89293 314.122
-0.81852 312.45
-0.7441 303.233
-0.66969 298.468
-0.59528 298.315
-0.52087 290.918
-0.44646 291.465
-0.37205 285.454
-0.29764 282.985
-0.22323 285.165
-0.14882 280.388
-0.07441 283.321
0 280.029
0.07441 281.231
0.14882 286.852
0.22324 285.274
0.29765 291.983
0.37206 291.508
0.44647 299.822
0.52088 300.286
0.59529 304.798
0.6697 312.992
0.74411 313.769
0.81852 324.026
0.89293 326.167
0.96734 333.721
1.04175 346.409
1.11616 351.102
1.19058 365.275
1.26499 370.23
1.3394 379.118
1.41381 391.893
1.48822 392.901
1.56263 401.582
1.63704 396.834
1.71145 396.305
1.78586 397.61
1.86027 387.573
1.93468 386.687
2.00909 374.46
2.0835 373.258
2.15792 361.866
2.23233 356.617
2.30674 356.243
2.38115 346.912
2.45556 347.222
2.52997 339.329
2.60438 337.038
2.67879 338.624
2.7532 331.244
2.82761 333.068
2.90202 325.582
2.97643 322.849
3.05085 324.246
3.12526 316.678
3.19967 317.475
3.27408 309.296
3.34849 308.255
3.4229 301.143
3.49731 296.968
3.57172 298.439
3.64613 293.06
