-3.68334 304.422
-3.64613 304.441
-3.57172 303.935
-3.49731 309.341
-3.4229 307.373
-3.34849 314.485
-3.27408 313.349
-3.19967 317.323
-3.12526 327.223
-3.05085 327.396
-2.97643 335.71
-2.90202 335.408
-2.82761 338.892
-2.7532 346.491
-2.67879 345.905
-2.60438 356.553
-2.52997 358.524
-2.45556 365.765
-2.38115 379.738
-2.30674 384.028
-2.23233 397.552
-2.15791 399.812
-2.0835 412.5
-2.00909 411.509
-1.93468 411.806
-1.86027 415.971
-1.78586 406.704
-1.71145 405.943
-1.63704 392.532
-1.56263 383.392
-1.48822 376.727
-1.4138 359.487
-1.33939 352.566
-1.26498 336.506
-1.19057 326.678
-1.11616 322.058
-1.04175 308.65
-0.96734 304.835
-0.89293 294.955
-0.81852 293.996
-0.74411 284.763
-0.66969 280.069
-0.59528 278.652
-0.52087 270.054
-0.44646 269.738
-0.37205 262.683
-0.29764 259.658
-0.22323 260.764
-0.14882 255.464
-0.07441 257.919
0 255.172
0.07442 257.191
0.14883 263.268
0.22324 262.653
0.29765 269.49
0.37206 269.89
0.44647 277.629
0.52088 278.316
0.59529 282.521
0.6697 291.219
0.74411 292.073
0.81853 301.73
0.89294 304.534
0.96735 312.815
1.04176 326.452
1.11617 333.433
1.19058 350.555
1.26499 359.345
1.3394 373.095
1.41381 390.883
1.48823 396.31
1.56264 410.184
1.63705 411.25
1.71146 421.096
1.78587 417.264
1.86028 416.367
1.93469 415.642
2.0091 401.437
2.08351 396.602
2.15792 381.878
2.23233 372.569
2.30675 369.199
2.38116 356.972
2.45557 355.945
2.52998 346.112
2.60439 342.785
2.6788 343.89
2.75321 336.904
2.82762 339.631
2.90203 333.38
2.97644 331.408
3.05086 334.106
3.12527 325.515
3.19968 326.065
3.27409 316.414
3.3485 317.204
3.42291 310.372
3.49732 307.289
3.57173 309.304
3.64614 304.158
