-3.34619 334.703
-3.26254 335.488
-3.17888 336.036
-3.09523 334.957
-3.01157 332.423
-2.92792 331.506
-2.84426 329.776
-2.76061 326.388
-2.67695 323.012
-2.5933 319.794
-2.50964 318.686
-2.42599 317.766
-2.34233 317.693
-2.25868 318.027
-2.17502 318.562
-2.09137 318.987
-2.00771 321.204
-1.92406 323.596
-1.8404 321.889
-1.75675 315.645
-1.67309 305.226
-1.58944 290.232
-1.50578 270.353
-1.42213 247.838
-1.33847 225.901
-1.25482 203.772
-1.17116 181.475
-1.08751 160.306
-1.00385 141.588
-0.9202 125.264
-0.83654 112.512
-0.75289 102.287
-0.66923 93.884
-0.58558 87.2184
-0.50193 82.1743
-0.41827 78.2989
-0.33462 75.1098
-0.25096 72.9652
-0.16731 71.6018
-0.08365 70.9602
0 70.9337
0.08366 71.3625
0.16731 72.2748
0.25097 74.0452
0.33462 76.7163
0.41828 80.9288
0.50193 86.9363
0.58559 94.461
0.66924 103.797
0.7529 114.554
0.83655 127.348
0.92021 142.436
1.00386 159.912
1.08752 178.963
1.17117 200.11
1.25483 220.669
1.33848 240.32
1.42214 259.352
1.50579 278.036
1.58945 295.407
1.6731 309.629
1.75676 319.26
1.84041 324.568
1.92407 327.082
2.00772 328.372
2.09138 328.588
2.17503 328.703
2.25869 327.008
2.34234 324.539
2.426 323.658
2.50965 324.072
2.59331 324.939
2.67696 327.204
2.76062 329.931
2.84427 331.86
2.92793 332.645
3.01158 331.536
3.09524 330.229
3.17889 325.336
3.26255 319.623
3.3462 312.213
3.42986 303.944
3.51351 295.604
3.59717 286.283
3.68082 278.125
3.76448 268.962
3.84813 259.668
3.93179 252.369
4.01544 248.563
4.0991 246.274
