-3.27987 304.042
-3.21293 307.567
-3.146 311.874
-3.07906 315.647
-3.01213 319.177
-2.94519 321.711
-2.87825 323.646
-2.81132 324.651
-2.74438 325.758
-2.67744 325.419
-2.61051 324.596
-2.54357 324.467
-2.47664 323.679
-2.4097 323.416
-2.34276 323.164
-2.27583 324.018
-2.20889 325.648
-2.14195 327.283
-2.07502 330.896
-2.00808 335.021
-1.94115 341.814
-1.87421 348.733
-1.80727 353.682
-1.74034 355.995
-1.6734 354.731
-1.60647 348.074
-1.53953 336.605
-1.47259 320.909
-1.40566 300.923
-1.33872 278.102
-1.27178 252.485
-1.20485 226.542
-1.13791 200.767
-1.07098 177.691
-1.00404 157.025
-0.9371 138.993
-0.87017 123.818
-0.80323 110.806
-0.7363 100.155
-0.66936 91.9467
-0.60242 85.872
-0.53549 81.1635
-0.46855 77.6065
-0.40161 74.996
-0.33468 72.7452
-0.26774 70.9286
-0.20081 69.5548
-0.13387 68.6626
-0.06693 68.1788
0 68.0617
0.06694 68.2003
0.13387 68.5495
0.20081 69.3078
0.26775 70.5346
0.33468 72.3291
0.40162 75.2298
0.46856 79.1581
0.53549 84.909
0.60243 92.8944
0.66936 103.744
0.7363 117.379
0.80324 134.458
0.87017 154.606
0.93711 177.74
1.00404 202.855
1.07098 228.918
1.13792 255.136
1.20485 279.726
1.27179 301.881
1.33873 321.001
1.40566 334.667
1.4726 343.523
1.53953 347.851
1.60647 347.049
1.67341 343.048
1.74034 338.205
1.80728 333.21
1.87421 328.286
1.94115 324.368
2.00809 322.484
2.07502 321.078
2.14196 319.88
2.2089 319.783
2.27583 320.397
2.34277 322.017
2.4097 323.011
2.47664 323.001
2.54358 323.614
2.61051 323.75
2.67745 322.775
2.74439 321.348
2.81132 319.136
2.87826 317.082
2.94519 313.771
3.01213 310.477
3.07907 306.213
3.146 302.804
3.21294 300.486
3.34681 301.383
3.41374 301.396
