-3.68333 311.981
-3.64612 312.118
-3.57171 311.293
-3.4973 317.197
-3.42289 315.856
-3.34848 323.083
-3.27407 321.45
-3.19966 324.269
-3.12525 330.535
-3.05084 327.221
-2.97643 332.097
-2.90202 329.001
-2.82761 328.968
-2.7532 334.165
-2.67878 330.702
-2.60437 337.104
-2.52996 335.096
-2.45555 339.4
-2.38114 350.061
-2.30673 354.128
-2.23232 369.382
-2.15791 376.108
-2.0835 393.544
-2.00909 400.451
-1.93468 409.697
-1.86027 422.4
-1.78586 419.401
-1.71144 424.256
-1.63703 413.005
-1.56262 402.643
-1.48821 393.797
-1.4138 372.922
-1.33939 361.707
-1.26498 342.468
-1.19057 329.515
-1.11616 323.507
-1.04175 310.426
-0.96734 307.44
-0.89293 298.139
-0.81852 298.55
-0.7441 290.96
-0.66969 287.787
-0.59528 287.758
-0.52087 279.808
-0.44646 278.788
-0.37205 270.441
-0.29764 266.699
-0.22323 267.217
-0.14882 261.818
-0.07441 264.431
0 261.381
0.07441 263.244
0.14882 269.869
0.22324 270.044
0.29765 278.11
0.37206 278.273
0.44647 286.114
0.52088 286.709
0.59529 291.037
0.6697 299.526
0.74411 299.843
0.81852 308.462
0.89293 310.344
0.96734 317.954
1.04175 332.448
1.11616 340.565
1.19058 359.485
1.26499 369.582
1.3394 384.672
1.41381 403.571
1.48822 408.405
1.56263 420.91
1.63704 418.116
1.71145 415.867
1.78586 416.593
1.86027 402.094
1.93468 395.954
2.00909 377.909
2.0835 371.45
2.15792 355.857
2.23233 347.795
2.30674 345.333
2.38115 336.4
2.45556 337.113
2.52997 330.941
2.60438 329.902
2.67879 333.904
2.7532 329.12
2.82761 332.858
2.90202 328.51
2.97643 328.434
3.05085 332.562
3.12526 327.026
3.19967 330.572
3.27408 324.321
3.34849 326.487
3.4229 319.214
3.49731 315.795
3.57172 317.249
3.64613 311.279
