-3.99446 332.942
-3.92769 331.018
-3.86091 331.548
-3.79414 330.999
-3.72736 331.366
-3.66059 332.023
-3.59381 330.719
-3.52704 330.485
-3.46026 328.452
-3.39349 325.373
-3.32671 321.854
-3.25994 314.738
-3.19316 306.223
-3.12638 295.609
-3.05961 284.501
-2.99283 271.875
-2.92606 261.021
-2.85928 251.626
-2.79251 246.364
-2.72573 247.626
-2.65896 254.768
-2.59218 267.348
-2.52541 282.8
-2.45863 299.95
-2.39186 316.08
-2.32508 327.571
-2.25831 333.502
-2.19153 335.474
-2.12476 334.181
-2.05798 332.052
-1.99121 330.711
-1.92443 328.765
-1.85766 326.563
-1.79088 324.055
-1.7241 319.778
-1.65733 315.37
-1.59055 310.171
-1.52378 304.972
-1.457 301.666
-1.39023 297.743
-1.32345 294.839
-1.25668 291.621
-1.1899 287.775
-1.12313 283.565
-1.05635 278.272
-0.98958 271.968
-0.9228 265.037
-0.85603 257.617
-0.78925 251.94
-0.72248 249.217
-0.6557 249.065
-0.58893 252.377
-0.52215 258.22
-0.45538 265.644
-0.3886 272.935
-0.32183 279.263
-0.25505 284.598
-0.18827 288.491
-0.1215 292.495
-0.05472 295.399
0.01205 298.703
0.07883 302.472
0.1456 306.794
0.21238 311.542
0.27915 315.878
0.34593 320.538
0.4127 324.059
0.47948 326.274
0.54625 327.958
0.61303 329.056
0.6798 330.245
0.74658 332.078
0.81335 332.302
0.88013 330.482
0.9469 323.116
1.01368 311.148
1.08045 294.927
1.14723 277.659
1.214 262.263
1.28078 250.09
1.34755 244.764
1.41433 244.567
1.48111 250.674
1.54788 260.177
1.61466 271.89
1.68143 284.704
1.74821 296.706
1.81498 306.431
1.88176 314.888
1.94853 321.75
2.01531 326.362
2.08208 328.053
2.14886 330.805
2.21563 330.126
2.28241 331.142
2.34918 332.17
2.41596 331.438
2.48273 331.304
2.54951 330.886
2.61628 330.846
