-3.54448 293.247
-3.47214 295.164
-3.3998 297.014
-3.32747 300.123
-3.25513 303.644
-3.1828 307.617
-3.11046 311.188
-3.03812 315.31
-2.96579 319.803
-2.89345 324.11
-2.82111 328.998
-2.74878 334.431
-2.67644 339.849
-2.60411 346.396
-2.53177 353.931
-2.45943 361.403
-2.3871 369.992
-2.31476 376.98
-2.24242 383.241
-2.17009 389.491
-2.09775 394.148
-2.02541 397.198
-1.95308 398.214
-1.88074 397.595
-1.80841 394.836
-1.73607 390.962
-1.66373 385.44
-1.5914 378.887
-1.51906 371.309
-1.44672 363.22
-1.37439 355.83
-1.30205 347.842
-1.22972 341.296
-1.15738 336.129
-1.08504 329.497
-1.01271 324.159
-0.94037 320.606
-0.86803 316.486
-0.7957 312.762
-0.72336 309.864
-0.65103 306.172
-0.57869 303.181
-0.50635 299.654
-0.43402 296.546
-0.36168 293.674
-0.28934 291.475
-0.21701 289.671
-0.14467 288.443
-0.07234 287.718
0 286.381
0.144674 289.06
0.217004 288.577
0.289344 289.891
0.361684 292.344
0.434014 295.713
0.506354 299.344
0.578694 303.245
0.651024 307.476
0.723364 311.268
0.795694 314.964
0.868034 318.8
0.940374 323.518
1.0127 327.935
1.08504 333.128
1.15738 339.522
1.22971 346.235
1.30205 353.387
1.37439 361.137
1.44672 368.704
1.51906 376.14
1.59139 382.807
1.66373 388.724
1.73607 393.367
1.8084 396.231
1.88074 397.267
1.95308 395.712
2.02541 391.86
2.09775 386.595
2.17008 380.119
2.24242 373.54
2.31476 366.557
2.38709 359.745
2.45943 352.913
2.53177 346.379
2.6041 340.449
2.67644 334.848
2.74877 330.302
2.82111 325.834
2.89345 321.676
2.96578 316.996
3.03812 312.947
3.11046 308.4
3.18279 304.76
3.25513 300.883
3.32747 297.49
3.3998 294.291
3.47214 292.551
3.54447 291.455
3.61681 291.349
3.68915 292.26
