-4.11353 333.4
-4.0294 332.257
-3.94527 332.566
-3.86115 332.637
-3.77702 332.553
-3.69289 332.553
-3.60877 332.184
-3.52464 332.351
-3.44051 332.888
-3.35639 331.944
-3.27226 332.79
-3.18814 332.503
-3.10401 332.231
-3.01988 333.102
-2.93576 332.456
-2.85163 332.847
-2.7675 333.587
-2.68338 334.492
-2.59925 336.942
-2.51512 340.977
-2.431 348.093
-2.34687 359.598
-2.26274 373.269
-2.17862 390.63
-2.09449 409.182
-2.01037 427.347
-1.92624 440.477
-1.84211 448.901
-1.75799 449.053
-1.67386 443.617
-1.58973 433.181
-1.50561 417.19
-1.42148 399.052
-1.33735 379.493
-1.25323 359.049
-1.1691 340.666
-1.08497 325.284
-1.00085 313.452
-0.91672 305.116
-0.83259 299.67
-0.74847 296.154
-0.66434 292.986
-0.58022 289.024
-0.49609 285.105
-0.41196 279.427
-0.32784 272.549
-0.24371 265.143
-0.15958 256.862
-0.07546 250.169
0.00867 246.311
0.0928 246.17
0.17692 249.634
0.26105 255.713
0.34518 263.404
0.4293 271.331
0.51343 278.173
0.59756 284.141
0.68168 288.383
0.76581 292.685
0.84993 296.017
0.93406 299.621
1.01819 304.088
1.10231 311.108
1.18644 322.622
1.27057 337.086
1.35469 355.142
1.43882 375.148
1.52295 396.329
1.60707 415.223
1.6912 430.907
1.77533 443.502
1.85945 450.21
1.94358 450.674
2.02771 444.489
2.11183 431.235
2.19596 413.22
2.28008 393.217
2.36421 375.224
2.44834 360.467
2.53246 349.089
2.61659 340.987
2.70072 336.648
2.78484 334.73
2.86897 333.474
2.9531 332.679
3.03722 332.815
3.12135 332.636
3.20548 332.735
3.2896 332.231
3.37373 332.828
3.45786 332.749
3.54198 332.252
3.62611 332.526
3.71023 332.938
3.79436 332.092
3.87849 332.783
3.96261 332.497
4.04674 332.529
4.13087 332.265
4.21499 331.848
